"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71252","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","6232","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 5:41:24 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Application Experience service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71251","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","10644","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:37:02 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Multimedia Class Scheduler service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71249","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","8884","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:35:12 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71248","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","6132","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:31:22 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71247","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","16376","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:25:13 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71246","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12300","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:19:00 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71245","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13744","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:19:00 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Multimedia Class Scheduler service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71244","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13744","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:17:12 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Multimedia Class Scheduler service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71243","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","7116","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:10:39 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Multimedia Class Scheduler service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71242","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","7116","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:09:25 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Multimedia Class Scheduler service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71241","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12880","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:59:26 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71240","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13044","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:41:25 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71239","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13044","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 4:41:24 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71238","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","10280","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 4:41:23 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71237","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","11988","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:37:20 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71236","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","11988","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:37:20 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71234","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9108","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:31:22 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71233","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","14732","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:19:00 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71232","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","4920","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:19:00 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Multimedia Class Scheduler service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71231","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","11360","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:13:00 PM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
